r(12,0,0,0)
w(15,1,0,0)
w(10,1,0,0)
w(18,1,0,0)
w(4,1,0,0)
w(16,1,0,0)
w(5,1,0,0)
w(3,1,0,0)
w(11,1,0,0)
r(6,0,0,0)
w(19,1,0,0)
w(8,1,0,0)
r(9,0,0,0)
r(14,0,0,0)
r(0,0,0,0)
w(13,1,0,0)
w(1,1,0,0)
w(7,1,0,0)
w(17,1,0,0)
w(2,1,0,0)
w(13,2,0,1)
r(16,1,0,1)
r(3,1,0,1)
w(10,2,0,1)
w(17,2,0,1)
w(15,2,0,1)
w(14,1,0,1)
r(9,0,0,1)
r(4,1,0,1)
r(18,1,0,1)
r(12,0,0,1)
w(0,1,0,1)
r(8,1,0,1)
w(19,2,0,1)
w(1,2,0,1)
r(6,0,0,1)
r(11,1,0,1)
r(7,1,0,1)
r(2,1,0,1)
w(5,2,0,1)
w(16,2,0,2)
r(2,1,0,2)
w(11,2,0,2)
r(13,2,0,2)
w(8,2,0,2)
w(3,2,0,2)
w(18,2,0,2)
r(6,0,0,2)
r(10,2,0,2)
w(14,2,0,2)
w(15,3,0,2)
r(0,1,0,2)
r(9,0,0,2)
w(19,3,0,2)
w(12,1,0,2)
w(7,2,0,2)
r(5,2,0,2)
r(1,2,0,2)
w(17,3,0,2)
w(4,2,0,2)
r(6,217,0,3)
r(4,200,0,3)
r(16,219,0,3)
r(10,2,0,3)
w(18,3,0,3)
r(0,192,0,3)
w(11,3,0,3)
r(8,1,0,3)
w(15,4,0,3)
r(14,1,0,3)
w(5,3,0,3)
w(1,3,0,3)
w(7,3,0,3)
r(19,2,0,3)
w(9,1,0,3)
w(13,3,0,3)
r(2,172,0,3)
r(17,2,0,3)
r(3,193,0,3)
r(12,0,0,3)
w(5,4,0,4)
w(15,5,0,4)
r(16,525,0,4)
r(18,516,0,4)
r(2,475,0,4)
r(13,500,0,4)
r(14,506,0,4)
r(3,517,0,4)
r(1,486,0,4)
r(12,493,0,4)
w(17,4,0,4)
r(8,470,0,4)
w(7,4,0,4)
r(9,467,0,4)
w(11,4,0,4)
r(0,503,0,4)
r(19,502,0,4)
w(6,1,0,4)
w(4,3,0,4)
r(10,507,0,4)
w(16,3,0,5)
w(15,6,0,5)
r(9,467,0,5)
r(0,503,0,5)
w(1,4,0,5)
w(18,4,0,5)
w(17,5,0,5)
r(12,702,0,5)
w(7,5,0,5)
w(4,4,0,5)
w(14,3,0,5)
w(2,2,0,5)
r(6,509,0,5)
r(10,507,0,5)
w(13,4,0,5)
r(11,510,0,5)
w(3,3,0,5)
r(19,502,0,5)
r(8,470,0,5)
w(5,5,0,5)
r(10,507,0,6)
r(17,5,0,6)
w(16,4,0,6)
w(18,5,0,6)
w(15,7,0,6)
w(14,4,0,6)
w(12,2,0,6)
r(0,503,0,6)
r(7,5,0,6)
w(1,5,0,6)
w(13,5,0,6)
r(6,509,0,6)
r(19,502,0,6)
r(8,470,0,6)
w(9,2,0,6)
w(11,5,0,6)
w(4,5,0,6)
w(3,4,0,6)
r(5,5,0,6)
r(2,2,0,6)
r(17,5,0,7)
r(16,3,0,7)
w(6,2,0,7)
r(1,4,0,7)
w(14,5,0,7)
r(10,507,0,7)
w(13,6,0,7)
r(18,4,0,7)
w(19,4,0,7)
r(9,467,0,7)
w(8,3,0,7)
r(15,6,0,7)
w(4,6,0,7)
r(5,5,0,7)
w(2,3,0,7)
w(11,6,0,7)
r(3,3,0,7)
w(0,2,0,7)
w(12,3,0,7)
w(7,6,0,7)
r(1,4,0,8)
r(5,5,0,8)
r(12,702,0,8)
w(19,5,0,8)
w(14,6,0,8)
r(8,470,0,8)
r(6,509,0,8)
w(16,5,0,8)
r(15,6,0,8)
r(3,3,0,8)
r(10,507,0,8)
w(4,7,0,8)
w(0,3,0,8)
r(13,4,0,8)
w(17,6,0,8)
w(11,7,0,8)
r(18,4,0,8)
w(7,7,0,8)
r(2,2,0,8)
r(9,467,0,8)
r(1,197,0,9)
r(19,196,0,9)
w(7,8,0,9)
w(18,6,0,9)
w(9,3,0,9)
w(13,7,0,9)
r(12,387,0,9)
w(16,6,0,9)
r(5,207,0,9)
r(8,470,0,9)
w(4,8,0,9)
w(17,7,0,9)
w(10,3,0,9)
w(11,8,0,9)
r(0,194,0,9)
r(14,193,0,9)
w(2,4,0,9)
r(15,214,0,9)
w(3,5,0,9)
r(6,220,0,9)
r(0,194,0,10)
r(16,222,0,10)
w(18,7,0,10)
w(1,6,0,10)
w(13,8,0,10)
w(14,7,0,10)
w(10,4,0,10)
r(7,206,0,10)
w(8,4,0,10)
w(12,4,0,10)
r(17,181,0,10)
r(11,510,0,10)
w(2,5,0,10)
w(6,3,0,10)
w(19,6,0,10)
w(4,9,0,10)
w(5,6,0,10)
r(15,214,0,10)
w(9,4,0,10)
r(3,196,0,10)
r(9,187,0,11)
w(5,7,0,11)
w(3,6,0,11)
r(15,215,0,11)
r(6,220,0,11)
r(17,182,0,11)
w(11,9,0,11)
w(0,4,0,11)
r(19,196,0,11)
w(1,7,0,11)
w(7,9,0,11)
r(2,173,0,11)
r(10,201,0,11)
w(8,5,0,11)
w(12,5,0,11)
r(16,222,0,11)
w(14,8,0,11)
r(13,4,0,11)
w(18,8,0,11)
r(4,205,0,11)
w(13,9,0,12)
w(16,7,0,12)
r(15,215,0,12)
w(8,6,0,12)
r(14,193,0,12)
r(19,196,0,12)
r(2,173,0,12)
w(11,10,0,12)
r(6,220,0,12)
r(5,208,0,12)
w(1,8,0,12)
r(18,208,0,12)
r(17,182,0,12)
r(12,387,0,12)
r(0,194,0,12)
w(3,7,0,12)
r(10,201,0,12)
r(4,205,0,12)
r(7,207,0,12)
w(9,5,0,12)
w(7,10,0,13)
r(17,470,0,13)
r(4,205,0,13)
w(18,9,0,13)
r(2,477,0,13)
w(1,9,0,13)
r(5,522,0,13)
