r(0,294,0,0)
w(2,1,0,0)
w(13,1,0,0)
r(5,312,0,0)
r(14,307,0,0)
w(19,1,0,0)
r(10,279,0,0)
r(18,301,0,0)
r(7,304,0,0)
w(9,1,0,0)
w(6,1,0,0)
w(17,1,0,0)
w(16,1,0,0)
w(12,1,0,0)
r(3,313,0,0)
r(15,297,0,0)
w(1,1,0,0)
w(8,1,0,0)
w(4,1,0,0)
r(11,309,0,0)
r(19,289,0,1)
r(12,298,0,1)
r(8,312,0,1)
r(10,279,0,1)
r(6,297,0,1)
w(15,1,0,1)
r(14,307,0,1)
r(2,299,0,1)
r(1,319,0,1)
w(0,1,0,1)
w(18,1,0,1)
r(9,289,0,1)
w(13,2,0,1)
r(16,304,0,1)
w(17,2,0,1)
r(4,311,0,1)
r(3,313,0,1)
r(5,312,0,1)
w(11,1,0,1)
r(7,304,0,1)
r(10,483,0,2)
w(3,1,0,2)
w(17,3,0,2)
w(12,2,0,2)
w(1,2,0,2)
r(2,106,0,2)
w(8,2,0,2)
w(11,2,0,2)
w(16,2,0,2)
r(5,111,0,2)
w(19,2,0,2)
w(14,1,0,2)
r(9,506,0,2)
r(7,111,0,2)
r(0,294,0,2)
w(15,2,0,2)
r(6,97,0,2)
w(4,2,0,2)
w(18,2,0,2)
r(13,499,0,2)
w(10,1,0,3)
r(7,111,0,3)
r(13,499,0,3)
w(11,3,0,3)
r(6,97,0,3)
w(12,3,0,3)
r(5,111,0,3)
r(9,506,0,3)
w(15,3,0,3)
r(2,106,0,3)
r(18,101,0,3)
w(3,2,0,3)
w(16,3,0,3)
r(1,108,0,3)
r(0,294,0,3)
r(8,119,0,3)
r(17,499,0,3)
w(4,3,0,3)
r(19,101,0,3)
r(14,114,0,3)
r(4,202,0,4)
r(3,210,0,4)
r(9,182,0,4)
w(10,2,0,4)
r(12,94,0,4)
w(16,4,0,4)
w(7,1,0,4)
w(11,4,0,4)
r(14,210,0,4)
r(8,213,0,4)
r(0,294,0,4)
w(15,4,0,4)
w(6,2,0,4)
w(17,4,0,4)
r(19,193,0,4)
r(13,499,0,4)
w(18,3,0,4)
w(1,3,0,4)
w(5,1,0,4)
r(2,210,0,4)
w(2,2,0,5)
r(13,499,0,5)
r(17,198,0,5)
w(3,3,0,5)
r(18,203,0,5)
r(10,187,0,5)
w(16,5,0,5)
w(9,2,0,5)
w(6,3,0,5)
r(15,689,0,5)
r(5,218,0,5)
r(0,195,0,5)
w(14,2,0,5)
r(19,692,0,5)
r(11,212,0,5)
r(1,213,0,5)
w(7,2,0,5)
r(4,204,0,5)
w(12,4,0,5)
r(8,706,0,5)
r(13,699,0,6)
w(17,5,0,6)
r(2,586,0,6)
r(18,203,0,6)
r(12,603,0,6)
w(16,6,0,6)
w(8,3,0,6)
w(11,5,0,6)
r(3,411,0,6)
r(19,384,0,6)
r(7,720,0,6)
w(14,3,0,6)
r(6,399,0,6)
w(0,2,0,6)
r(15,690,0,6)
w(5,2,0,6)
r(9,399,0,6)
w(10,3,0,6)
r(1,621,0,6)
w(4,4,0,6)
w(19,3,0,7)
w(18,4,0,7)
w(3,4,0,7)
r(13,699,0,7)
r(10,596,0,7)
w(7,3,0,7)
r(11,621,0,7)
w(2,3,0,7)
w(4,5,0,7)
r(9,399,0,7)
r(1,621,0,7)
r(5,405,0,7)
r(15,690,0,7)
w(8,4,0,7)
r(6,399,0,7)
w(12,5,0,7)
r(16,637,0,7)
r(0,195,0,7)
r(17,399,0,7)
w(14,4,0,7)
w(1,4,0,8)
r(0,598,0,8)
r(19,384,0,8)
r(14,604,0,8)
w(4,6,0,8)
r(6,617,0,8)
w(9,3,0,8)
r(2,586,0,8)
r(12,603,0,8)
r(13,699,0,8)
w(18,5,0,8)
r(10,596,0,8)
w(3,5,0,8)
r(8,708,0,8)
w(5,3,0,8)
r(11,729,0,8)
w(15,5,0,8)
r(7,720,0,8)
r(17,399,0,8)
w(16,7,0,8)
w(15,6,0,9)
r(19,384,0,9)
r(9,709,0,9)
r(6,401,0,9)
w(4,7,0,9)
w(7,4,0,9)
w(2,4,0,9)
w(11,6,0,9)
w(14,5,0,9)
r(17,399,0,9)
w(5,4,0,9)
r(18,604,0,9)
