w(17,1,0,0)
w(8,1,0,0)
r(14,311,0,0)
w(3,1,0,0)
r(11,98,0,0)
r(1,100,0,0)
w(12,1,0,0)
r(13,105,0,0)
r(15,99,0,0)
r(5,299,0,0)
w(0,1,0,0)
w(4,1,0,0)
w(7,1,0,0)
w(2,1,0,0)
r(10,94,0,0)
w(19,1,0,0)
r(9,305,0,0)
r(6,106,0,0)
w(18,1,0,0)
r(16,99,0,0)
w(8,2,0,1)
w(3,2,0,1)
r(5,299,0,1)
w(13,1,0,1)
w(19,2,0,1)
r(6,106,0,1)
w(0,2,0,1)
w(1,1,0,1)
w(15,1,0,1)
w(17,2,0,1)
r(9,305,0,1)
w(12,2,0,1)
w(14,1,0,1)
r(16,99,0,1)
w(7,2,0,1)
r(2,1,0,1)
r(10,94,0,1)
r(18,1,0,1)
w(11,1,0,1)
r(4,1,0,1)
r(17,199,0,2)
w(15,2,0,2)
w(7,3,0,2)
r(2,1,0,2)
w(14,2,0,2)
r(11,194,0,2)
w(1,2,0,2)
w(18,2,0,2)
r(6,221,0,2)
r(0,1,0,2)
r(8,208,0,2)
w(9,1,0,2)
r(19,1,0,2)
w(5,1,0,2)
w(12,3,0,2)
w(16,1,0,2)
w(3,3,0,2)
w(4,2,0,2)
r(13,105,0,2)
w(10,1,0,2)
r(5,202,0,3)
r(13,105,0,3)
r(16,207,0,3)
w(2,2,0,3)
r(19,1,0,3)
w(17,3,0,3)
r(10,94,0,3)
w(1,3,0,3)
r(14,196,0,3)
r(4,210,0,3)
w(0,3,0,3)
w(15,3,0,3)
r(12,210,0,3)
w(11,2,0,3)
w(8,3,0,3)
w(6,1,0,3)
w(7,4,0,3)
r(3,1,0,3)
w(18,3,0,3)
r(9,205,0,3)
r(8,925,0,4)
r(0,1,0,4)
r(10,902,0,4)
r(9,205,0,4)
w(7,5,0,4)
r(2,1,0,4)
w(15,4,0,4)
w(17,4,0,4)
w(3,4,0,4)
r(16,911,0,4)
r(1,100,0,4)
r(18,1,0,4)
r(4,881,0,4)
r(13,891,0,4)
r(5,202,0,4)
r(14,196,0,4)
r(12,210,0,4)
w(19,3,0,4)
r(11,888,0,4)
r(6,221,0,4)
r(3,102,0,5)
r(1,829,0,5)
r(18,214,0,5)
r(10,200,0,5)
r(0,212,0,5)
w(13,2,0,5)
r(15,806,0,5)
w(2,3,0,5)
r(17,788,0,5)
r(16,805,0,5)
w(5,2,0,5)
r(9,798,0,5)
r(14,199,0,5)
r(7,835,0,5)
w(4,3,0,5)
r(6,827,0,5)
r(12,811,0,5)
w(11,3,0,5)
r(19,815,0,5)
w(8,4,0,5)
r(19,916,0,6)
w(1,4,0,6)
w(16,2,0,6)
w(6,2,0,6)
w(12,4,0,6)
w(5,3,0,6)
r(2,883,0,6)
r(8,929,0,6)
r(15,916,0,6)
w(14,3,0,6)
w(11,4,0,6)
r(3,103,0,6)
r(18,116,0,6)
r(10,906,0,6)
r(17,901,0,6)
w(0,4,0,6)
w(13,3,0,6)
r(4,102,0,6)
r(9,908,0,6)
w(7,6,0,6)
r(2,113,0,7)
w(16,3,0,7)
w(9,2,0,7)
w(12,5,0,7)
r(15,319,0,7)
w(1,5,0,7)
r(5,104,0,7)
r(4,105,0,7)
r(6,112,0,7)
r(19,90,0,7)
r(7,111,0,7)
r(17,103,0,7)
w(13,4,0,7)
w(8,5,0,7)
r(0,309,0,7)
r(3,105,0,7)
w(18,4,0,7)
r(14,314,0,7)
w(11,5,0,7)
w(10,2,0,7)
w(14,4,0,8)
r(3,105,0,8)
w(16,4,0,8)
w(2,4,0,8)
w(10,3,0,8)
w(17,5,0,8)
r(15,319,0,8)
r(5,104,0,8)
r(8,108,0,8)
r(18,117,0,8)
w(4,4,0,8)
r(19,90,0,8)
r(1,304,0,8)
r(9,110,0,8)
r(13,110,0,8)
r(11,103,0,8)
w(0,5,0,8)
r(7,111,0,8)
w(6,3,0,8)
r(12,112,0,8)
w(9,3,0,9)
w(8,6,0,9)
r(17,103,0,9)
w(13,5,0,9)
