w(4,1,0,0)
w(2,1,0,0)
w(19,1,0,0)
r(15,101,0,0)
r(18,97,0,0)
w(1,1,0,0)
r(3,113,0,0)
r(9,107,0,0)
w(5,1,0,0)
w(12,1,0,0)
w(8,1,0,0)
r(6,96,0,0)
w(13,1,0,0)
w(16,1,0,0)
r(11,98,0,0)
r(14,93,0,0)
r(7,101,0,0)
r(0,99,0,0)
r(17,107,0,0)
w(10,1,0,0)
w(15,1,0,1)
w(6,1,0,1)
w(1,2,0,1)
r(13,1,0,1)
w(17,1,0,1)
w(12,2,0,1)
w(0,1,0,1)
r(9,107,0,1)
r(3,113,0,1)
w(10,2,0,1)
r(19,1,0,1)
r(7,101,0,1)
r(2,1,0,1)
w(11,1,0,1)
r(18,97,0,1)
r(4,1,0,1)
r(14,93,0,1)
r(8,1,0,1)
w(16,2,0,1)
w(5,2,0,1)
r(7,101,0,2)
r(15,101,0,2)
w(11,2,0,2)
w(3,1,0,2)
w(1,3,0,2)
r(5,1,0,2)
r(13,814,0,2)
w(19,2,0,2)
r(18,97,0,2)
r(10,806,0,2)
r(14,820,0,2)
w(8,2,0,2)
r(4,820,0,2)
r(6,801,0,2)
w(0,2,0,2)
r(17,107,0,2)
r(9,795,0,2)
w(12,3,0,2)
w(16,3,0,2)
r(2,1,0,2)
w(15,2,0,3)
w(16,4,0,3)
r(12,1,0,3)
r(17,107,0,3)
w(19,3,0,3)
w(1,4,0,3)
w(2,2,0,3)
r(14,820,0,3)
r(11,98,0,3)
w(13,2,0,3)
w(18,1,0,3)
r(8,1,0,3)
w(9,1,0,3)
w(7,1,0,3)
w(5,3,0,3)
w(10,3,0,3)
r(4,820,0,3)
w(6,2,0,3)
w(0,3,0,3)
r(3,113,0,3)
w(5,4,0,4)
r(17,107,0,4)
w(9,2,0,4)
r(14,820,0,4)
r(15,101,0,4)
w(8,3,0,4)
r(6,801,0,4)
w(3,2,0,4)
w(1,5,0,4)
r(18,97,0,4)
r(4,820,0,4)
r(13,814,0,4)
w(2,3,0,4)
r(0,817,0,4)
w(16,5,0,4)
r(19,825,0,4)
r(12,1,0,4)
w(11,3,0,4)
w(10,4,0,4)
w(7,2,0,4)
r(1,818,0,5)
w(10,5,0,5)
w(0,4,0,5)
w(9,3,0,5)
r(8,1,0,5)
r(17,107,0,5)
r(4,820,0,5)
r(3,113,0,5)
w(14,1,0,5)
r(15,101,0,5)
r(12,1,0,5)
w(16,6,0,5)
r(7,101,0,5)
r(2,1,0,5)
r(13,814,0,5)
r(5,1,0,5)
r(6,801,0,5)
w(19,4,0,5)
w(11,4,0,5)
w(18,2,0,5)
r(17,605,0,6)
r(9,610,0,6)
r(19,825,0,6)
w(1,6,0,6)
r(12,610,0,6)
r(8,599,0,6)
r(3,113,0,6)
r(5,1,0,6)
r(16,593,0,6)
r(18,97,0,6)
w(4,2,0,6)
r(11,98,0,6)
r(13,617,0,6)
w(10,6,0,6)
r(0,817,0,6)
r(2,1,0,6)
w(15,3,0,6)
r(7,600,0,6)
r(14,820,0,6)
w(6,3,0,6)
w(4,3,0,7)
r(7,600,0,7)
r(2,1,0,7)
r(10,601,0,7)
r(3,113,0,7)
r(1,611,0,7)
r(15,101,0,7)
w(18,3,0,7)
w(19,5,0,7)
w(0,5,0,7)
r(9,610,0,7)
r(6,801,0,7)
r(12,610,0,7)
r(16,593,0,7)
r(5,1,0,7)
w(13,3,0,7)
w(14,2,0,7)
r(11,98,0,7)
r(8,599,0,7)
