r(11,203,0,0)
w(3,1,0,0)
w(0,1,0,0)
w(19,1,0,0)
w(5,1,0,0)
w(15,1,0,0)
w(16,1,0,0)
w(18,1,0,0)
r(6,216,0,0)
r(17,219,0,0)
r(10,195,0,0)
r(14,192,0,0)
r(4,207,0,0)
w(12,1,0,0)
w(1,1,0,0)
w(13,1,0,0)
w(2,1,0,0)
w(8,1,0,0)
r(7,195,0,0)
w(9,1,0,0)
r(10,195,0,1)
r(9,196,0,1)
w(1,2,0,1)
w(17,1,0,1)
w(15,2,0,1)
r(3,211,0,1)
w(19,2,0,1)
r(18,197,0,1)
w(7,1,0,1)
r(2,194,0,1)
w(13,2,0,1)
r(0,198,0,1)
r(11,203,0,1)
w(14,1,0,1)
r(16,214,0,1)
r(4,207,0,1)
w(8,2,0,1)
r(5,210,0,1)
w(6,1,0,1)
w(12,2,0,1)
w(7,2,0,2)
r(14,780,0,2)
w(8,3,0,2)
w(19,3,0,2)
w(13,3,0,2)
r(15,200,0,2)
w(0,2,0,2)
r(9,793,0,2)
w(1,3,0,2)
w(16,2,0,2)
w(3,2,0,2)
r(5,210,0,2)
w(4,1,0,2)
r(6,216,0,2)
r(11,203,0,2)
w(18,2,0,2)
w(2,2,0,2)
r(10,195,0,2)
w(17,2,0,2)
r(12,184,0,2)
w(8,4,0,3)
r(4,303,0,3)
r(16,312,0,3)
w(6,2,0,3)
w(7,3,0,3)
r(18,2,0,3)
r(19,3,0,3)
r(12,274,0,3)
w(15,3,0,3)
r(10,291,0,3)
w(11,1,0,3)
w(9,2,0,3)
r(2,2,0,3)
r(14,780,0,3)
w(0,3,0,3)
w(5,2,0,3)
w(1,4,0,3)
w(13,4,0,3)
w(17,3,0,3)
w(3,3,0,3)
w(9,3,0,4)
w(7,4,0,4)
r(16,312,0,4)
r(13,608,0,4)
w(17,4,0,4)
r(12,575,0,4)
r(3,643,0,4)
r(1,314,0,4)
w(11,2,0,4)
r(15,200,0,4)
w(19,4,0,4)
w(8,5,0,4)
w(14,2,0,4)
w(2,3,0,4)
r(10,291,0,4)
r(5,314,0,4)
w(18,3,0,4)
r(0,2,0,4)
w(6,3,0,4)
w(4,2,0,4)
r(13,608,0,5)
r(14,2,0,5)
r(19,4,0,5)
w(7,5,0,5)
w(10,1,0,5)
w(11,3,0,5)
w(1,5,0,5)
r(4,2,0,5)
w(6,4,0,5)
w(18,4,0,5)
w(2,4,0,5)
w(9,4,0,5)
w(3,4,0,5)
w(15,4,0,5)
w(16,3,0,5)
r(5,314,0,5)
w(12,3,0,5)
r(0,2,0,5)
w(8,6,0,5)
w(17,5,0,5)
w(11,4,0,6)
w(8,7,0,6)
w(3,5,0,6)
r(6,517,0,6)
w(4,3,0,6)
w(12,4,0,6)
w(2,5,0,6)
w(13,5,0,6)
r(7,520,0,6)
w(5,3,0,6)
r(10,482,0,6)
