r(8,95,0,0)
r(19,90,0,0)
r(6,107,0,0)
r(10,108,0,0)
w(18,1,0,0)
w(12,1,0,0)
r(2,94,0,0)
w(0,1,0,0)
r(7,109,0,0)
r(3,107,0,0)
w(14,1,0,0)
r(9,102,0,0)
r(11,90,0,0)
r(15,104,0,0)
w(5,1,0,0)
r(16,104,0,0)
r(1,111,0,0)
w(13,1,0,0)
r(4,98,0,0)
w(17,1,0,0)
r(6,410,0,1)
w(9,1,0,1)
r(2,389,0,1)
w(16,1,0,1)
r(15,421,0,1)
w(0,2,0,1)
w(3,1,0,1)
w(13,2,0,1)
w(4,1,0,1)
r(8,411,0,1)
w(11,1,0,1)
r(1,395,0,1)
r(19,386,0,1)
r(10,395,0,1)
r(12,403,0,1)
w(7,1,0,1)
w(14,2,0,1)
r(5,396,0,1)
w(17,2,0,1)
w(18,2,0,1)
w(4,2,0,2)
r(1,395,0,2)
r(3,400,0,2)
r(17,382,0,2)
w(16,2,0,2)
r(14,374,0,2)
r(5,396,0,2)
w(10,1,0,2)
r(12,403,0,2)
w(11,2,0,2)
w(7,2,0,2)
w(9,2,0,2)
r(15,421,0,2)
r(2,389,0,2)
r(6,410,0,2)
w(19,1,0,2)
r(0,297,0,2)
r(18,444,0,2)
w(8,1,0,2)
w(13,3,0,2)
r(10,591,0,3)
w(13,4,0,3)
r(15,421,0,3)
r(19,93,0,3)
w(6,1,0,3)
r(12,598,0,3)
w(5,2,0,3)
r(3,605,0,3)
r(0,594,0,3)
w(7,3,0,3)
w(4,3,0,3)
r(11,95,0,3)
w(16,3,0,3)
r(14,568,0,3)
r(17,586,0,3)
w(2,1,0,3)
r(18,665,0,3)
w(9,3,0,3)
w(8,2,0,3)
w(1,1,0,3)
w(11,3,0,4)
r(14,568,0,4)
w(4,4,0,4)
r(3,605,0,4)
w(10,2,0,4)
w(0,3,0,4)
w(9,4,0,4)
w(1,2,0,4)
w(18,3,0,4)
r(13,623,0,4)
w(6,2,0,4)
r(2,595,0,4)
w(17,3,0,4)
r(16,110,0,4)
r(5,608,0,4)
w(8,3,0,4)
w(15,1,0,4)
w(12,2,0,4)
r(19,93,0,4)
r(7,113,0,4)
r(16,685,0,5)
r(0,594,0,5)
r(10,591,0,5)
w(6,3,0,5)
r(1,119,0,5)
w(5,3,0,5)
r(19,93,0,5)
r(7,702,0,5)
r(13,721,0,5)
w(12,3,0,5)
w(8,4,0,5)
r(4,675,0,5)
r(11,95,0,5)
w(2,2,0,5)
w(15,2,0,5)
w(3,2,0,5)
r(17,691,0,5)
r(9,109,0,5)
w(14,3,0,5)
r(18,665,0,5)
