r(7,307,0,0)
w(3,1,0,0)
w(19,1,0,0)
w(1,1,0,0)
r(13,306,0,0)
r(5,299,0,0)
r(8,300,0,0)
w(11,1,0,0)
w(14,1,0,0)
r(10,107,0,0)
w(2,1,0,0)
w(15,1,0,0)
r(6,110,0,0)
r(4,106,0,0)
w(17,1,0,0)
w(12,1,0,0)
w(16,1,0,0)
r(9,299,0,0)
r(18,280,0,0)
r(0,309,0,0)
r(0,309,0,1)
w(17,2,0,1)
w(13,1,0,1)
w(14,2,0,1)
w(15,2,0,1)
r(16,1,0,1)
w(3,2,0,1)
w(11,2,0,1)
r(10,107,0,1)
w(6,1,0,1)
w(18,1,0,1)
r(12,1,0,1)
r(5,299,0,1)
w(7,1,0,1)
r(19,1,0,1)
w(2,2,0,1)
r(8,300,0,1)
w(4,1,0,1)
r(9,299,0,1)
r(1,1,0,1)
r(15,1,0,2)
r(18,280,0,2)
r(7,307,0,2)
w(9,1,0,2)
r(16,1,0,2)
r(19,1,0,2)
r(14,1,0,2)
w(11,3,0,2)
r(5,299,0,2)
r(12,1,0,2)
w(1,2,0,2)
w(0,1,0,2)
r(13,306,0,2)
w(10,1,0,2)
w(2,3,0,2)
w(17,3,0,2)
r(6,110,0,2)
w(3,3,0,2)
w(4,2,0,2)
w(8,1,0,2)
w(9,2,0,3)
w(7,2,0,3)
r(16,885,0,3)
r(8,300,0,3)
w(5,1,0,3)
w(4,3,0,3)
r(17,1,0,3)
r(15,884,0,3)
r(18,861,0,3)
w(14,3,0,3)
w(19,2,0,3)
r(2,912,0,3)
w(0,2,0,3)
w(12,2,0,3)
r(11,927,0,3)
r(10,899,0,3)
w(3,4,0,3)
w(6,2,0,3)
w(13,2,0,3)
r(1,874,0,3)
r(9,299,0,4)
r(13,902,0,4)
w(6,3,0,4)
r(12,1,0,4)
r(19,1,0,4)
w(14,4,0,4)
w(10,2,0,4)
r(16,773,0,4)
w(0,3,0,4)
w(5,2,0,4)
r(11,831,0,4)
r(17,795,0,4)
w(2,4,0,4)
w(1,3,0,4)
w(15,3,0,4)
r(7,307,0,4)
w(4,4,0,4)
w(3,5,0,4)
w(18,2,0,4)
r(8,789,0,4)
r(2,414,0,5)
w(19,3,0,5)
r(17,397,0,5)
r(16,393,0,5)
r(4,432,0,5)
r(12,388,0,5)
w(15,4,0,5)
r(13,902,0,5)
r(0,412,0,5)
w(3,6,0,5)
r(18,774,0,5)
w(9,3,0,5)
r(7,307,0,5)
r(8,789,0,5)
w(6,4,0,5)
