r(16,93,0,0)
r(19,94,0,0)
w(11,1,0,0)
r(5,108,0,0)
w(17,1,0,0)
w(18,1,0,0)
w(4,1,0,0)
r(13,91,0,0)
r(2,0,0,0)
w(9,1,0,0)
r(7,106,0,0)
w(3,1,0,0)
r(1,98,0,0)
r(15,94,0,0)
r(6,104,0,0)
r(10,99,0,0)
r(12,102,0,0)
w(0,1,0,0)
r(8,92,0,0)
r(14,94,0,0)
r(7,888,0,1)
r(17,771,0,1)
r(10,887,0,1)
r(16,311,0,1)
r(15,290,0,1)
w(18,2,0,1)
r(14,294,0,1)
w(1,1,0,1)
w(13,1,0,1)
w(9,2,0,1)
w(0,2,0,1)
r(2,923,0,1)
r(8,96,0,1)
r(19,96,0,1)
r(6,308,0,1)
r(12,106,0,1)
w(3,2,0,1)
r(5,110,0,1)
w(4,2,0,1)
w(11,2,0,1)
w(9,3,0,2)
r(0,105,0,2)
w(6,1,0,2)
r(10,887,0,2)
w(16,1,0,2)
r(14,294,0,2)
w(7,1,0,2)
r(4,102,0,2)
r(11,316,0,2)
w(15,1,0,2)
r(3,297,0,2)
r(1,98,0,2)
w(5,1,0,2)
w(12,1,0,2)
r(17,771,0,2)
r(13,901,0,2)
w(2,1,0,2)
w(18,3,0,2)
w(19,1,0,2)
w(8,1,0,2)
w(14,1,0,3)
r(7,888,0,3)
r(19,96,0,3)
r(18,308,0,3)
w(11,3,0,3)
r(4,102,0,3)
w(3,3,0,3)
r(5,110,0,3)
r(15,290,0,3)
r(16,311,0,3)
w(8,2,0,3)
w(2,2,0,3)
w(17,2,0,3)
r(10,887,0,3)
w(9,4,0,3)
r(6,308,0,3)
r(12,106,0,3)
r(0,105,0,3)
r(13,901,0,3)
r(1,98,0,3)
r(5,110,0,4)
w(11,4,0,4)
r(7,391,0,4)
r(3,405,0,4)
r(16,416,0,4)
r(17,395,0,4)
w(9,5,0,4)
r(15,290,0,4)
w(2,3,0,4)
w(8,3,0,4)
w(6,2,0,4)
w(14,2,0,4)
r(19,383,0,4)
r(0,105,0,4)
w(13,2,0,4)
r(18,308,0,4)
r(4,391,0,4)
r(1,393,0,4)
r(10,392,0,4)
r(12,393,0,4)
w(14,3,0,5)
w(16,2,0,5)
r(4,202,0,5)
r(7,206,0,5)
w(2,4,0,5)
r(10,392,0,5)
r(1,393,0,5)
w(5,2,0,5)
w(3,4,0,5)
r(8,96,0,5)
w(6,3,0,5)
r(0,201,0,5)
r(13,378,0,5)
r(18,215,0,5)
r(17,199,0,5)
r(11,220,0,5)
r(15,290,0,5)
w(12,2,0,5)
r(19,194,0,5)
r(9,207,0,5)
r(15,103,0,6)
w(17,3,0,6)
w(5,3,0,6)
r(9,115,0,6)
